raceId,driverId,lap,driverOvertaken
957,8,5,830
957,8,25,832
957,8,46,815
957,13,6,815
957,13,18,20
957,13,49,18
957,18,24,4
957,20,5,815
957,20,10,822
957,20,15,4
957,20,15,13
957,20,15,807
957,20,24,4
957,20,28,826
957,20,37,13
957,154,5,13
957,807,5,817
957,807,10,822
957,807,25,832
957,817,6,830
957,817,21,815
957,821,10,837
957,821,39,825
957,822,5,817
957,822,5,3
957,822,5,830
957,822,33,831
957,825,5,826
957,825,40,821
957,826,10,822
957,826,16,4
957,826,16,807
957,826,18,20
957,826,24,4
957,830,16,3
957,831,24,822
957,832,5,817
957,832,5,830
957,832,7,822
957,832,23,8
957,836,5,18
957,836,5,835
957,836,5,837
958,8,2,815
958,8,5,18
958,8,5,821
958,8,31,4
958,13,5,18
958,154,5,18
958,154,16,837
958,807,5,18
958,807,48,835
958,815,5,18
958,815,48,835
958,815,63,821
958,821,5,18
958,821,48,835
958,822,5,18
958,822,19,13
958,825,5,18
958,826,5,18
958,826,27,836
958,828,5,18
958,828,33,13
958,831,5,18
958,831,16,828
958,831,23,837
958,835,5,18
958,836,5,18
958,836,41,837
958,837,5,18
959,3,13,4
959,4,6,13
959,4,18,815
959,4,22,821
959,4,32,154
959,13,15,828
959,13,28,837
959,18,18,821
959,18,65,822
959,154,2,836
959,154,2,821
959,154,4,831
959,154,6,826
959,154,21,13
959,154,23,832
959,154,54,825
959,807,14,821
959,807,61,822
959,815,6,826
959,815,12,837
959,815,14,828
959,815,23,821
959,815,33,154
959,815,45,832
959,815,64,4
959,817,40,830
959,821,36,154
959,821,51,825
959,821,66,4
959,822,16,154
959,825,15,828
959,825,19,13
959,826,11,835
959,826,32,828
959,826,59,825
959,828,5,837
959,828,20,835
959,828,36,13
959,832,2,825
959,832,21,13
959,832,57,825
959,835,37,831
959,836,14,835
959,836,54,828
959,837,2,828
960,1,2,826
960,1,4,839
960,1,12,4
960,1,18,807
960,1,34,807
960,8,11,839
960,8,11,831
960,8,18,835
960,8,20,154
960,8,42,13
960,20,3,828
960,20,13,835
960,20,16,154
960,20,17,826
960,20,34,13
960,20,35,4
960,154,12,835
960,154,31,835
960,815,4,154
960,815,12,826
960,815,29,13
960,815,30,4
960,821,15,835
960,821,18,154
960,821,26,826
960,822,2,154
960,822,14,835
960,822,17,154
960,822,19,826
960,822,41,13
960,826,11,815
960,830,3,828
960,830,21,839
960,830,22,831
960,830,29,154
960,830,30,835
960,830,32,826
960,830,36,821
960,831,3,828
960,831,11,839
961,1,2,817
961,1,11,822
961,4,19,828
961,4,22,832
961,13,19,832
961,13,24,154
961,18,2,839
961,18,6,821
961,18,7,825
961,18,8,828
961,18,10,826
961,18,18,839
961,18,44,4
961,154,2,836
961,807,18,828
961,807,21,832
961,807,26,154
961,815,17,832
961,815,22,154
961,815,32,4
961,817,19,154
961,817,47,822
961,821,7,825
961,821,18,826
961,821,22,839
961,821,36,828
961,822,15,832
961,822,19,154
961,825,27,839
961,826,26,839
961,828,7,825
961,828,26,839
961,830,5,807
961,830,8,4
961,830,17,828
961,830,19,832
961,830,22,154
961,830,48,815
961,832,25,839
961,832,42,828
961,836,20,839
962,13,32,831
962,20,4,835
962,20,5,839
962,20,6,836
962,20,14,831
962,20,27,821
962,20,33,825
962,20,36,826
962,815,33,821
962,822,5,835
962,822,25,835
962,828,18,839
962,828,43,18
962,830,16,836
962,830,29,831
962,830,31,815
962,830,33,821
962,830,48,826
962,830,48,815
962,830,54,4
962,831,3,839
962,831,4,836
962,831,21,828
962,832,17,839
962,832,29,836
962,832,33,835
962,835,43,18
962,836,43,18
963,3,3,831
963,3,4,835
963,3,4,836
963,3,6,828
963,3,6,839
963,3,11,18
963,3,11,807
963,3,11,831
963,3,12,835
963,3,15,815
963,3,18,832
963,3,18,828
963,3,21,822
963,3,38,8
963,4,3,839
963,4,4,832
963,4,6,154
963,4,12,831
963,4,16,835
963,4,31,828
963,4,32,832
963,8,4,815
963,13,12,825
963,13,18,821
963,13,34,836
963,13,46,831
963,18,11,831
963,18,14,835
963,807,11,831
963,807,14,835
963,807,34,828
963,807,35,832
963,807,43,18
963,821,3,825
963,826,46,831
963,828,11,839
963,828,23,831
963,830,2,8
963,830,3,815
963,832,3,839
963,832,23,831
963,836,7,835
963,836,46,839
964,1,7,807
964,1,15,13
964,1,15,822
964,4,12,836
964,8,6,807
964,8,14,835
964,8,14,815
964,8,16,13
964,8,18,822
964,13,26,821
964,13,29,832
964,18,11,836
964,18,23,839
964,18,38,821
964,18,38,831
964,20,3,815
964,154,14,831
964,154,16,825
964,154,18,828
964,154,23,835
964,807,13,825
964,807,13,828
964,807,14,835
964,807,18,13
964,807,20,822
964,815,14,835
964,815,17,13
964,815,19,822
964,817,13,835
964,817,15,13
964,817,17,822
964,822,29,832
964,826,12,836
964,826,29,839
964,831,28,836
965,4,14,828
965,4,17,826
965,4,51,13
965,4,55,832
965,18,3,821
965,18,14,835
965,18,20,826
965,154,2,835
965,154,3,828
965,154,5,826
965,154,7,821
965,154,14,835
965,815,2,835
965,815,3,825
965,815,5,828
965,815,6,826
965,815,8,821
965,815,14,835
965,817,10,4
965,822,16,821
965,822,41,836
965,822,44,831
965,825,2,835
965,825,15,839
965,825,16,821
965,825,23,831
965,825,48,835
965,825,51,828
965,825,53,826
965,826,12,821
965,826,47,828
965,828,26,831
965,830,13,8
965,830,28,13
965,831,8,839
965,831,33,836
965,831,52,822
965,832,13,826
965,835,24,831
965,835,53,828
965,836,2,831
965,836,4,839
965,836,16,821
965,839,16,821
966,4,47,821
966,4,50,825
966,4,61,832
966,4,66,835
966,8,67,807
966,13,18,831
966,18,20,825
966,18,49,832
966,18,60,835
966,154,53,839
966,817,4,839
966,817,4,831
966,817,7,821
966,817,9,18
966,817,10,825
966,817,13,4
966,817,52,807
966,821,50,839
966,822,23,13
966,826,4,839
966,826,22,821
966,826,29,825
966,828,5,835
966,828,33,831
966,830,14,4
966,830,22,817
967,4,7,815
967,4,32,836
967,4,35,839
967,4,57,825
967,4,57,18
967,4,59,836
967,4,59,821
967,4,60,822
967,4,69,826
967,4,70,839
967,13,7,821
967,13,7,822
967,13,43,836
967,13,46,821
967,18,55,4
967,18,60,821
967,20,19,13
967,20,32,825
967,20,32,18
967,20,33,822
967,20,34,836
967,20,37,839
967,20,42,4
967,20,45,831
967,20,70,832
967,807,36,825
967,807,36,836
967,807,43,839
967,807,55,4
967,807,60,831
967,817,32,831
967,817,33,832
967,817,44,839
967,817,55,4
967,817,57,822
967,817,62,826
967,817,63,839
967,817,64,831
967,821,10,836
967,821,40,836
967,821,55,825
967,821,55,4
967,822,8,13
967,822,19,4
967,822,36,836
967,822,44,836
967,822,46,821
967,822,55,4
967,822,69,826
967,822,71,839
967,825,38,836
967,825,55,4
967,825,60,821
967,825,64,836
967,826,8,821
967,826,41,836
967,826,45,821
967,826,55,4
967,828,8,836
967,828,8,821
967,828,11,835
967,830,8,8
967,830,32,3
967,830,56,821
967,830,57,836
967,830,58,822
967,830,59,817
967,830,60,826
967,830,61,839
967,830,62,831
967,830,65,807
967,830,66,20
967,830,67,832
967,830,69,815
967,831,7,836
967,831,7,828
967,831,8,821
967,832,8,821
967,835,8,821
967,836,8,821
967,836,55,4
967,839,8,836
967,839,8,821
967,839,55,4
968,3,20,830
968,4,12,18
968,4,12,828
968,4,13,839
968,4,17,154
968,13,5,822
968,13,11,828
968,13,12,18
968,13,12,839
968,13,14,154
968,20,41,8
968,20,46,817
968,20,51,830
968,154,6,831
968,154,12,18
968,154,23,832
968,154,26,828
968,807,2,815
968,807,11,18
968,807,34,4
968,815,12,18
968,815,35,4
968,821,3,154
968,821,5,831
968,821,12,18
968,821,19,835
968,821,23,828
968,821,32,831
968,821,34,828
968,822,3,13
968,826,12,18
968,828,12,18
968,830,2,828
968,830,2,821
968,830,2,839
968,830,3,154
968,830,4,831
968,830,5,826
968,830,6,18
968,830,26,815
968,831,12,18
968,832,2,828
968,832,12,18
968,835,6,822
968,835,12,18
968,836,2,828
968,836,12,18
968,836,41,832
968,839,12,18
968,839,49,836
969,826,41,832
969,828,11,835
969,840,9,828
969,840,11,835
969,841,11,835
970,8,41,832
970,20,20,8
970,20,22,817
970,20,28,830
970,154,8,828
970,154,16,838
970,154,27,835
970,154,38,807
970,807,9,835
970,807,10,838
970,807,11,13
970,815,8,826
970,815,8,13
970,815,22,839
970,822,8,13
970,822,10,826
970,822,18,825
970,822,25,4
970,822,44,832
970,825,8,826
970,825,8,13
970,825,39,839
970,825,48,815
970,828,17,838
970,830,8,8
970,830,11,817
970,830,33,822
970,832,8,4
970,832,33,4
970,835,16,838
970,835,33,828
970,838,9,835
970,839,9,13
970,839,45,13
971,1,17,817
971,1,27,822
971,1,47,822
971,4,19,828
971,4,30,835
971,8,8,13
971,8,17,817
971,8,24,13
971,13,17,817
971,20,12,815
971,20,36,8
971,154,17,828
971,154,34,836
971,154,35,835
971,154,38,826
971,807,40,836
971,815,5,835
971,815,17,828
971,815,17,807
971,817,29,13
971,822,32,815
971,822,34,13
971,822,37,817
971,826,20,828
971,826,24,4
971,826,30,835
971,826,44,828
971,826,54,4
971,835,20,828
971,835,24,4
971,835,54,4
971,836,22,828
971,839,17,828
971,839,40,836
972,832,5,817
972,836,5,817
972,836,5,828
972,838,5,817
972,839,5,817
972,807,5,817
972,840,5,817
972,815,5,817
972,825,5,817
972,826,5,817
972,828,5,817
973,1,44,20
973,4,59,13
973,4,60,840
973,13,63,840
973,20,16,817
973,20,25,822
973,815,21,836
973,825,15,826
973,826,43,154
973,828,25,840
973,828,28,4
973,828,53,840
973,832,16,826
973,835,64,840
973,838,20,835
973,839,23,836
974,815,34,840
974,815,67,826
974,826,68,815
974,839,66,840
975,835,17,836
975,4,4,838
975,836,7,154
975,8,21,4
975,807,14,838
975,807,16,840
975,807,28,825
975,840,5,835
975,840,14,838
975,840,17,807
975,840,27,836
975,840,31,828
975,840,38,835
975,840,41,154
975,840,44,838
975,840,46,4
975,154,10,836
975,815,4,8
975,815,21,4
975,817,20,4
975,20,13,836
975,20,14,154
975,20,17,826
975,20,17,838
975,20,18,807
975,20,20,840
975,20,21,825
975,20,27,4
975,20,60,8
975,20,66,839
975,20,68,815
975,825,13,838
975,825,55,828
975,826,30,825
975,828,21,836
976,1,36,4
976,1,39,825
976,1,43,839
976,4,2,835
976,4,4,836
976,4,9,828
976,4,25,13
976,8,11,830
976,8,39,815
976,13,11,830
976,13,16,8
976,20,36,4
976,20,39,825
976,20,42,839
976,154,2,836
976,154,7,835
976,154,20,838
976,154,25,13
976,815,16,20
976,817,7,835
976,817,7,836
976,817,10,832
976,817,10,4
976,817,10,828
976,817,16,825
976,817,20,807
976,817,24,840
976,817,24,13
976,817,24,807
976,822,24,828
976,822,25,13
976,822,25,838
976,822,26,154
976,822,30,832
976,822,34,4
976,822,38,825
976,822,39,839
976,822,51,840
976,825,25,13
976,828,3,836
976,828,20,838
976,828,25,13
976,832,3,835
976,832,4,836
976,832,10,828
976,832,25,13
976,832,43,4
976,835,6,836
976,836,7,835
976,836,25,13
976,836,42,828
976,838,4,836
976,838,7,835
976,838,24,828
976,838,25,13
976,839,11,830
976,839,16,8
976,839,24,828
976,839,24,838
976,839,25,154
976,839,25,13
976,839,29,832
976,839,33,4
976,839,37,825
976,840,12,830
977,1,6,815
977,1,8,154
977,8,3,154
977,13,3,832
977,807,8,832
977,807,44,832
977,825,2,835
977,825,6,832
977,828,29,825
977,832,29,825
977,835,6,832
977,835,29,825
977,836,5,828
977,836,29,825
977,838,7,832
977,838,29,825
977,838,33,828
977,840,5,832
978,4,4,828
978,4,5,817
978,4,5,825
978,4,23,826
978,4,29,836
978,836,2,817
978,836,2,828
978,836,2,4
978,836,5,817
978,836,5,828
978,839,22,828
978,840,24,826
978,840,29,836
978,840,31,4
978,13,27,836
978,826,5,817
978,826,46,840
978,817,4,825
978,817,6,826
978,817,6,828
978,817,7,836
978,817,8,825
978,817,11,4
978,817,13,840
978,817,14,154
978,817,18,13
978,817,22,838
978,817,34,839
978,817,34,815
978,817,35,825
978,817,50,807
978,20,21,807
978,822,5,839
978,822,7,807
978,822,43,20
978,825,5,817
978,825,39,840
978,154,27,836
978,154,45,828
978,828,5,817
978,828,10,836
978,828,32,4
978,830,22,807
979,1,46,822
979,4,37,832
979,4,43,835
979,807,19,835
979,815,45,835
979,822,70,1
979,826,60,807
979,832,44,835
979,835,67,807
979,836,7,828
979,836,62,828
979,840,31,814
980,4,2,807
980,8,19,839
980,8,25,807
980,8,34,822
980,13,5,835
980,13,15,4
980,13,17,838
980,154,4,825
980,154,6,4
980,154,13,838
980,154,14,826
980,807,3,4
980,807,13,832
980,815,3,825
980,815,5,4
980,815,14,154
980,815,14,826
980,815,17,832
980,815,33,826
980,817,34,822
980,825,16,838
980,825,42,815
980,825,44,828
980,826,25,4
980,826,26,835
980,826,36,835
980,826,39,815
980,828,42,815
980,832,2,840
980,832,7,835
980,832,24,840
980,832,24,835
980,832,25,4
980,835,25,4
980,835,35,826
980,835,41,815
980,838,25,4
980,838,42,815
980,839,4,4
980,839,12,838
980,839,13,826
980,839,16,832
980,840,25,835
980,840,25,4
981,4,3,828
981,8,21,838
981,8,26,839
981,13,24,838
981,20,3,8
981,20,5,840
981,20,8,839
981,154,29,835
981,154,37,836
981,807,17,836
981,807,33,838
981,817,2,828
981,817,3,832
981,817,5,807
981,817,6,826
981,817,7,825
981,817,17,815
981,817,41,8
981,822,3,840
981,822,4,839
981,825,17,836
981,825,33,838
981,826,33,838
981,826,36,807
981,830,15,154
981,830,31,154
981,830,33,4
981,830,42,832
981,830,43,807
981,830,45,826
981,830,46,825
981,835,5,836
981,835,7,828
981,835,13,4
981,836,2,835
981,836,31,828
981,838,2,828
981,838,6,832
981,839,21,838
981,840,22,838
982,832,9,839
982,835,5,822
982,836,8,4
982,838,20,840
982,839,34,825
982,839,48,807
982,840,7,4
982,154,8,4
982,154,16,13
982,154,33,825
982,13,7,4
982,13,42,825
982,13,48,807
982,825,15,836
982,825,16,839
982,825,48,807
982,828,8,4
982,828,17,836
983,4,32,825
983,4,37,835
983,13,16,836
983,13,25,839
983,20,2,807
983,20,8,4
983,20,9,825
983,20,21,815
983,154,2,828
983,154,3,836
983,154,19,828
983,154,49,835
983,154,54,842
983,807,14,828
983,807,18,836
983,807,28,825
983,815,8,838
983,817,9,822
983,825,14,828
983,825,18,836
983,825,38,835
983,830,4,1
983,835,15,828
983,835,19,836
983,835,29,825
983,838,25,839
983,838,29,832
983,839,8,828
983,839,11,836
983,840,14,13
983,840,15,836
983,840,25,839
983,840,29,832
983,842,17,828
983,842,23,836
983,842,38,835
984,1,28,822
984,4,28,838
984,8,2,835
984,8,4,842
984,8,4,20
984,8,5,825
984,8,5,154
984,8,8,807
984,8,14,13
984,8,20,815
984,8,33,807
984,13,4,20
984,154,2,842
984,154,4,20
984,154,42,13
984,807,4,20
984,815,4,20
984,815,23,4
984,815,25,835
984,817,2,20
984,817,11,839
984,822,2,20
984,822,12,839
984,825,4,20
984,825,42,13
984,828,4,20
984,835,4,20
984,839,2,20
984,839,24,835
984,842,4,20
985,1,6,20
985,1,21,8
985,1,23,830
985,4,20,838
985,8,2,839
985,8,17,20
985,8,39,20
985,8,42,822
985,13,32,825
985,13,39,154
985,13,52,826
985,20,21,8
985,20,51,822
985,20,52,8
985,154,19,825
985,154,24,4
985,815,16,828
985,815,20,838
985,815,24,4
985,817,14,832
985,822,17,20
985,822,21,8
985,822,39,20
985,825,24,4
985,826,20,828
985,826,24,4
985,826,24,838
985,828,46,825
985,830,2,154
985,830,2,826
985,830,3,815
985,830,4,13
985,830,6,832
985,830,7,4
985,830,10,839
985,830,17,20
985,830,21,8
985,832,23,838
985,832,24,4
985,832,33,815
985,838,3,807
985,838,4,828
985,838,8,840
985,838,24,4
985,838,28,843
985,838,29,840
985,838,35,825
985,838,54,154
985,839,18,838
985,840,4,828
985,840,15,843
985,840,46,825
985,840,47,828
985,840,54,154
985,840,55,838
985,843,2,836
985,843,46,825
985,843,49,828
985,843,54,154
986,1,27,832
986,1,29,836
986,1,35,154
986,1,37,836
986,1,42,842
986,1,45,828
986,1,52,838
986,1,56,13
986,1,67,4
986,4,5,817
986,4,9,154
986,4,18,838
986,13,5,817
986,20,12,13
986,20,16,842
986,20,18,154
986,20,21,843
986,20,23,838
986,20,30,4
986,20,37,825
986,20,54,840
986,20,57,839
986,154,5,817
986,815,24,807
986,815,30,825
986,817,3,840
986,825,5,817
986,828,2,838
986,828,5,817
986,836,55,828
986,838,5,817
986,840,5,817
986,842,5,817
986,842,55,828
986,843,5,817
986,843,9,154
987,832,33,828
987,832,37,836
987,832,42,842
987,1,6,843
987,1,7,840
987,1,7,828
987,1,8,842
987,1,9,832
987,1,11,807
987,1,14,815
987,1,20,4
987,1,21,13
987,1,59,830
987,836,21,828
987,807,33,836
987,807,39,842
987,840,6,843
987,840,14,828
987,840,45,154
987,842,46,154
987,842,47,840
987,842,58,836
987,843,15,828
987,13,5,4
987,817,7,154
987,817,7,836
987,817,9,843
987,817,11,840
987,817,11,828
987,817,13,842
987,817,14,832
987,817,19,807
987,817,29,815
987,817,45,4
987,817,47,13
987,828,68,836
987,830,30,815
987,830,33,817
988,807,19,154
988,815,22,154
988,825,7,828
988,825,11,843
988,825,16,842
988,828,34,840
988,830,16,839
988,836,16,842
988,843,16,842
989,4,31,830
989,154,10,830
989,807,10,830
989,817,5,807
989,817,10,830
989,822,4,840
989,822,9,839
989,822,35,838
989,844,32,840
990,1,5,4
990,1,5,839
990,1,5,807
990,1,6,825
990,1,8,842
990,4,5,839
990,4,16,844
990,4,17,845
990,4,44,828
990,154,5,840
990,154,21,844
990,154,21,845
990,154,25,832
990,154,26,815
990,154,32,832
990,154,33,844
990,807,4,839
990,807,42,828
990,815,5,845
990,815,7,840
990,815,20,844
990,815,21,845
990,825,15,844
990,825,16,845
990,825,32,839
990,828,26,844
990,828,29,815
990,832,20,844
990,832,21,845
990,832,28,840
990,832,33,844
990,838,5,840
990,838,7,154
990,838,13,815
990,838,18,844
990,838,20,845
990,838,31,844
990,838,41,843
990,838,52,828
990,839,17,815
990,839,18,844
990,839,20,845
990,839,54,832
990,842,20,828
990,843,22,840
990,843,28,844
990,844,36,840
991,1,43,20
991,1,43,830
991,4,35,154
991,4,48,825
991,4,55,20
991,8,43,1
991,8,43,20
991,8,43,830
991,154,18,842
991,154,20,844
991,154,25,845
991,154,48,843
991,154,49,844
991,807,17,845
991,807,21,838
991,807,22,840
991,807,35,825
991,807,44,20
991,815,17,828
991,815,19,842
991,815,26,845
991,815,36,840
991,815,36,838
991,815,52,839
991,817,19,825
991,817,37,8
991,817,39,830
991,817,40,1
991,817,42,20
991,817,45,822
991,825,6,154
991,828,40,844
991,830,42,1
991,830,43,20
991,830,48,1
991,832,15,842
991,832,16,844
991,832,20,845
991,832,36,154
991,832,48,825
991,838,5,845
991,838,26,828
991,839,6,840
991,839,14,828
991,839,17,842
991,839,20,844
991,839,25,845
991,839,36,838
991,839,45,154
991,839,56,815
991,840,27,828
991,842,4,843
991,842,29,843
991,844,2,843
992,832,6,817
992,832,6,830
992,832,9,830
992,832,23,4
992,832,49,844
992,1,48,20
992,4,7,825
992,4,8,843
992,4,10,838
992,4,11,842
992,4,48,840
992,4,51,840
992,838,48,825
992,838,48,842
992,838,48,843
992,838,48,828
992,807,5,840
992,807,7,842
992,807,9,817
992,807,9,830
992,8,6,838
992,8,9,842
992,8,15,840
992,8,17,844
992,8,48,20
992,840,8,842
992,840,8,844
992,840,28,4
992,840,50,4
992,842,6,840
992,842,6,807
992,842,48,825
992,843,48,825
992,843,49,842
992,844,7,840
992,844,8,842
992,844,11,840
992,844,26,4
992,844,48,832
992,815,7,843
992,815,10,842
992,815,10,838
992,815,13,154
992,815,21,840
992,815,49,20
992,817,35,830
992,154,6,843
992,154,7,838
992,154,9,842
992,828,11,825
992,828,13,843
992,828,48,825
992,828,50,842
992,830,6,817
992,830,7,832
993,832,25,8
993,4,7,839
993,4,26,843
993,4,42,844
993,838,25,8
993,839,25,8
993,839,35,845
993,843,62,828
993,844,25,843
993,845,7,843
993,815,25,8
993,815,35,840
993,815,42,828
993,815,43,840
993,815,58,844
993,817,25,8
993,20,20,825
993,20,25,8
993,822,21,825
993,822,25,8
993,825,25,8
993,830,24,8
994,1,14,839
994,807,55,832
994,830,5,828
994,830,7,840
994,830,7,843
994,830,57,832
994,842,52,4
995,832,25,154
995,4,5,825
995,4,5,845
995,4,5,815
995,838,25,828
995,807,24,154
995,842,5,845
995,842,5,815
995,842,9,825
995,844,5,815
995,815,16,838
995,815,19,828
995,815,21,845
995,825,5,815
995,154,7,845
996,832,29,843
996,832,35,838
996,4,11,845
996,4,18,840
996,838,8,828
996,838,45,4
996,807,14,815
996,807,16,154
996,807,24,844
996,8,6,844
996,8,8,825
996,8,10,832
996,8,39,20
996,8,47,817
996,843,9,828
996,843,48,845
996,844,35,4
996,817,9,832
996,817,34,20
996,20,6,4
996,20,6,845
996,20,7,840
996,20,7,843
996,20,8,828
996,20,9,838
996,20,11,807
996,20,13,815
996,20,14,154
996,20,17,844
996,20,18,825
996,20,20,832
996,822,6,4
996,822,6,845
996,822,8,840
996,822,8,843
996,822,9,828
996,822,11,838
996,822,15,815
996,822,19,154
996,822,28,844
996,822,34,807
996,822,50,832
996,825,30,843
996,825,37,838
996,825,50,832
996,154,36,845
996,154,37,840
996,154,40,4
996,828,47,845
996,828,48,840
997,4,2,844
997,4,36,840
997,4,54,843
997,4,61,844
997,4,64,842
997,20,2,825
997,20,3,154
997,20,39,1
997,815,6,840
997,815,11,807
997,815,12,832
997,815,30,828
997,815,60,839
997,817,20,8
997,825,32,832
997,825,48,839
997,828,2,844
997,828,54,843
997,828,65,842
997,828,67,844
997,832,2,840
997,832,11,807
997,832,15,815
997,832,37,845
997,832,45,840
997,832,54,843
997,839,11,807
997,839,70,815
997,840,54,843
997,842,2,844
997,842,12,845
997,842,25,840
997,842,27,843
997,843,2,844
997,844,7,4
997,844,10,843
997,844,13,828
997,844,28,840
997,844,54,843
997,844,65,842
997,844,70,828
997,845,2,844
997,845,2,828
997,845,5,842
998,1,2,845
998,1,2,838
998,1,3,828
998,1,4,154
998,1,5,842
998,1,5,4
998,1,6,825
998,1,7,832
998,1,8,839
998,1,9,844
998,1,10,807
998,1,48,822
998,4,15,845
998,4,32,839
998,4,32,807
998,4,41,825
998,4,46,830
998,4,52,825
998,8,15,832
998,8,16,839
998,8,17,844
998,8,17,807
998,8,43,830
998,8,49,822
998,20,47,822
998,807,46,830
998,815,5,840
998,815,7,845
998,815,18,840
998,815,19,845
998,815,41,842
998,815,46,830
998,817,46,830
998,822,23,1
998,825,42,4
998,825,46,830
998,832,32,825
998,839,46,830
998,840,42,845
998,842,46,830
998,842,50,815
999,1,2,839
999,1,3,4
999,1,4,844
999,1,6,832
999,1,8,154
999,1,9,815
999,1,11,807
999,1,14,825
999,4,41,842
999,4,57,844
999,20,39,8
999,154,23,840
999,154,24,845
999,154,29,828
999,154,50,825
999,154,62,843
999,154,64,828
999,154,66,839
999,154,67,815
999,807,22,828
999,807,22,839
999,807,49,825
999,815,7,154
999,815,24,845
999,815,30,828
999,817,3,842
999,817,4,843
999,817,5,840
999,817,6,845
999,817,9,828
999,817,10,839
999,817,17,4
999,817,19,844
999,822,51,8
999,825,30,4
999,828,3,845
999,828,22,839
999,828,42,842
999,832,22,843
999,832,24,840
999,832,25,845
999,832,33,828
999,832,54,154
999,832,55,828
999,832,63,843
999,838,3,842
999,839,40,842
999,840,45,843
999,840,45,844
999,842,17,838
999,842,57,844
999,842,65,4
999,843,26,840
999,843,45,844
999,844,23,842
999,844,24,843
999,844,25,840
999,844,26,845
999,844,34,828
999,844,65,4
999,845,45,844
1000,8,17,825
1000,8,22,842
1000,8,65,822
1000,20,65,822
1000,154,7,4
1000,807,54,815
1000,807,66,839
1000,815,25,828
1000,815,30,840
1000,817,3,815
1000,817,4,839
1000,817,6,838
1000,817,9,4
1000,817,11,154
1000,817,13,807
1000,817,14,843
1000,817,16,832
1000,817,21,825
1000,817,27,842
1000,817,70,822
1000,822,18,842
1000,839,42,815
1001,832,2,817
1001,832,6,843
1001,832,26,838
1001,832,32,845
1001,1,23,830
1001,838,2,817
1001,840,26,838
1001,8,2,817
1001,843,2,817
1001,845,5,828
1001,822,2,817
1001,822,5,8
1001,822,5,838
1001,822,7,843
1001,822,9,832
1001,822,11,840
1001,822,12,845
1001,822,17,828
1001,822,18,842
1001,822,22,825
1001,822,32,839
1001,822,40,815
1001,828,7,845
1001,828,29,843
1001,830,7,839
1001,830,10,815
1002,1,45,8
1002,20,5,838
1002,20,6,807
1002,20,9,817
1002,20,9,4
1002,20,9,844
1002,20,10,842
1002,20,14,845
1002,20,16,840
1002,20,18,815
1002,20,20,832
1002,20,24,839
1002,20,31,845
1002,20,32,840
1002,20,34,832
1002,20,38,815
1002,154,36,845
1002,807,5,838
1002,807,9,4
1002,807,11,844
1002,807,17,842
1002,807,49,842
1002,815,6,842
1002,815,8,4
1002,815,13,845
1002,815,15,840
1002,815,24,832
1002,817,5,838
1002,817,6,807
1002,817,9,4
1002,817,10,844
1002,817,12,842
1002,817,22,845
1002,828,9,4
1002,830,29,839
1002,838,9,4
1002,839,14,832
1002,840,39,828
1002,842,9,4
1002,842,9,844
1002,844,8,842
1002,844,9,4
1002,844,36,838
1002,845,41,828
1003,154,37,845
1003,807,34,845
1003,807,38,840
1003,815,59,843
1003,825,42,843
1003,825,43,845
1003,832,43,828
1003,842,33,843
1003,842,37,845
1003,843,44,845
1004,1,16,20
1004,1,25,822
1004,154,25,832
1004,154,46,807
1004,807,6,832
1004,807,10,828
1004,815,18,832
1004,815,26,839
1004,817,2,4
1004,817,2,838
1004,817,3,840
1004,817,3,845
1004,817,4,807
1004,817,5,832
1004,817,9,828
1004,825,18,832
1004,828,25,832
1004,830,2,832
1004,830,2,807
1004,830,3,154
1004,830,3,828
1004,830,4,815
1004,830,5,839
1004,830,6,825
1004,830,8,844
1004,838,7,845
1004,838,51,832
1004,839,18,832
1004,839,37,815
1004,844,2,825
1004,844,14,832
1005,4,8,843
1005,4,8,20
1005,4,28,838
1005,4,37,840
1005,8,8,20
1005,8,20,839
1005,8,21,815
1005,8,22,842
1005,8,23,154
1005,20,10,838
1005,20,12,828
1005,20,12,845
1005,20,13,840
1005,20,15,844
1005,20,16,807
1005,20,19,4
1005,20,21,843
1005,20,28,845
1005,20,29,828
1005,20,29,807
1005,20,30,839
1005,20,31,844
1005,20,32,815
1005,20,34,154
1005,154,8,20
1005,807,8,20
1005,815,8,20
1005,815,27,845
1005,815,28,828
1005,815,28,807
1005,815,30,844
1005,815,41,154
1005,817,2,832
1005,817,2,844
1005,817,3,843
1005,817,8,20
1005,817,9,839
1005,817,11,815
1005,817,13,842
1005,817,13,154
1005,828,2,845
1005,828,2,838
1005,828,8,20
1005,828,9,838
1005,828,14,845
1005,832,8,843
1005,832,8,20
1005,832,35,828
1005,832,50,842
1005,838,8,20
1005,839,8,20
1005,839,28,845
1005,839,29,828
1005,839,29,807
1005,839,31,844
1005,840,8,20
1005,842,8,20
1005,842,33,828
1005,842,34,844
1005,843,8,20
1005,843,9,4
1005,843,35,840
1005,843,36,845
1005,844,4,832
1005,844,4,843
1005,844,8,20
1005,844,8,845
1005,844,8,838
1005,844,13,840
1005,844,28,807
1005,844,37,807
1005,845,4,828
1005,845,8,20
1005,845,8,838
1006,1,11,8
1006,1,14,822
1006,1,40,822
1006,8,25,20
1006,20,2,842
1006,20,2,838
1006,20,3,843
1006,20,3,845
1006,20,5,825
1006,20,6,815
1006,20,7,839
1006,20,10,832
1006,20,12,807
1006,20,55,822
